"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2"
"CPIQ.SE9S11602","2021.06",1190,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2021.09",1225,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2021.12",1245,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2022.03",1274,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2022.06",1354,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2022.09",1372,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2022.12",1371,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11602","2023.03",1384,"FINAL","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Professional services"
"CPIQ.SE9S11603","2006.06",646,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2006.09",655,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2006.12",661,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2007.03",683,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2007.06",706,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2007.09",723,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2007.12",727,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2008.03",727,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2008.06",722,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2008.09",698,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2008.12",683,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2009.03",675,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2009.06",676,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2009.09",686,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2009.12",693,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2010.03",703,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2010.06",708,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2010.09",705,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2010.12",716,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2011.03",712,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2011.06",714,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2011.09",717,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2011.12",722,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2012.03",731,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2012.06",734,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2012.09",737,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2012.12",745,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2013.03",753,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2013.06",762,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2013.09",771,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2013.12",786,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2014.03",792,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2014.06",795,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2014.09",800,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2014.12",804,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2015.03",820,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2015.06",829,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2015.09",849,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2015.12",879,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2016.03",891,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2016.06",913,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2016.09",941,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2016.12",985,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2017.03",995,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2017.06",1000,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2017.09",1017,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2017.12",1023,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2018.03",1042,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2018.06",1044,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2018.09",1046,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2018.12",1046,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2019.03",1056,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2019.06",1061,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2019.09",1064,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2019.12",1073,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2020.03",1090,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2020.06",1114,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2020.09",1127,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2020.12",1139,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2021.03",1192,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2021.06",1238,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2021.09",1272,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2021.12",1348,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2022.03",1417,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2022.06",1412,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2022.09",1383,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2022.12",1337,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11603","2023.03",1321,"FINAL","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Real estate services"
"CPIQ.SE9S11604","2006.06",720,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2006.09",755,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2006.12",763,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2007.03",767,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2007.06",771,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2007.09",788,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2007.12",799,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2008.03",799,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2008.06",818,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2008.09",831,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2008.12",847,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2009.03",860,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2009.06",867,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2009.09",875,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2009.12",878,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2010.03",880,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2010.06",883,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2010.09",894,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2010.12",916,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2011.03",929,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2011.06",927,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2011.09",933,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2011.12",935,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2012.03",934,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2012.06",935,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2012.09",940,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2012.12",931,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2013.03",931,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2013.06",936,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2013.09",955,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2013.12",955,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2014.03",959,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2014.06",960,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2014.09",970,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2014.12",987,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2015.03",987,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2015.06",988,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2015.09",1003,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2015.12",986,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2016.03",979,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2016.06",988,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2016.09",998,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2016.12",1000,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2017.03",1002,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2017.06",1000,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2017.09",1014,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2017.12",1014,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2018.03",1020,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2018.06",1019,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2018.09",1026,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2018.12",1027,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2019.03",1032,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2019.06",1036,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2019.09",1037,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2019.12",1036,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2020.03",1041,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2020.06",1045,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2020.09",1047,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2020.12",1047,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2021.03",1057,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2021.06",1052,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2021.09",1059,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2021.12",1066,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2022.03",1085,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2022.06",1094,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2022.09",1107,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2022.12",1110,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9S11604","2023.03",1124,"FINAL","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Other miscellaneous services not elsewhere classified"
"CPIQ.SE9SA","1925.09",20.98,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1925.12",21.01,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1926.03",20.91,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1926.06",20.95,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1926.09",21.01,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1926.12",20.88,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1927.03",20.9,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1927.06",20.78,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1927.09",20.71,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1927.12",20.68,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1928.03",20.74,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1928.06",20.84,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1928.09",20.76,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1928.12",20.8,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1929.03",20.75,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1929.06",20.69,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1929.09",20.77,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1929.12",20.69,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1930.03",20.62,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1930.06",20.47,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1930.09",20.3,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1930.12",19.87,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
"CPIQ.SE9SA","1931.03",19.29,"FINAL","Index","CPI","CPI All Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","All groups"
